PAIS,ANO,DECILE_LABEL,DECILE_ORDER,PROMEDIO_REGISTROS,CANTIDAD_EDITORIALES
REPÚBLICA DOMINICANA,2012,Top 10%,1,2.0,1
REPÚBLICA DOMINICANA,2012,10% - 20%,2,1.0,1
REPÚBLICA DOMINICANA,2012,20% - 30%,3,1.0,1
REPÚBLICA DOMINICANA,2012,30% - 40%,4,1.0,1
REPÚBLICA DOMINICANA,2012,40% - 50%,5,0.0,0
REPÚBLICA DOMINICANA,2012,50% - 60%,6,0.0,0
REPÚBLICA DOMINICANA,2012,60% - 70%,7,0.0,0
REPÚBLICA DOMINICANA,2012,70% - 80%,8,0.0,0
REPÚBLICA DOMINICANA,2012,80% - 90%,9,0.0,0
REPÚBLICA DOMINICANA,2012,90% - 100%,10,0.0,0
REPÚBLICA DOMINICANA,2013,Top 10%,1,1.0,1
REPÚBLICA DOMINICANA,2013,10% - 20%,2,1.0,1
REPÚBLICA DOMINICANA,2013,20% - 30%,3,1.0,1
REPÚBLICA DOMINICANA,2013,30% - 40%,4,1.0,1
REPÚBLICA DOMINICANA,2013,40% - 50%,5,0.0,0
REPÚBLICA DOMINICANA,2013,50% - 60%,6,0.0,0
REPÚBLICA DOMINICANA,2013,60% - 70%,7,0.0,0
REPÚBLICA DOMINICANA,2013,70% - 80%,8,0.0,0
REPÚBLICA DOMINICANA,2013,80% - 90%,9,0.0,0
REPÚBLICA DOMINICANA,2013,90% - 100%,10,0.0,0
REPÚBLICA DOMINICANA,2014,Top 10%,1,1.0,1
REPÚBLICA DOMINICANA,2014,10% - 20%,2,1.0,1
REPÚBLICA DOMINICANA,2014,20% - 30%,3,1.0,1
REPÚBLICA DOMINICANA,2014,30% - 40%,4,0.0,0
REPÚBLICA DOMINICANA,2014,40% - 50%,5,0.0,0
REPÚBLICA DOMINICANA,2014,50% - 60%,6,0.0,0
REPÚBLICA DOMINICANA,2014,60% - 70%,7,0.0,0
REPÚBLICA DOMINICANA,2014,70% - 80%,8,0.0,0
REPÚBLICA DOMINICANA,2014,80% - 90%,9,0.0,0
REPÚBLICA DOMINICANA,2014,90% - 100%,10,0.0,0
REPÚBLICA DOMINICANA,2015,Top 10%,1,2.0,1
REPÚBLICA DOMINICANA,2015,10% - 20%,2,0.0,0
REPÚBLICA DOMINICANA,2015,20% - 30%,3,0.0,0
REPÚBLICA DOMINICANA,2015,30% - 40%,4,0.0,0
REPÚBLICA DOMINICANA,2015,40% - 50%,5,0.0,0
REPÚBLICA DOMINICANA,2015,50% - 60%,6,0.0,0
REPÚBLICA DOMINICANA,2015,60% - 70%,7,0.0,0
REPÚBLICA DOMINICANA,2015,70% - 80%,8,0.0,0
REPÚBLICA DOMINICANA,2015,80% - 90%,9,0.0,0
REPÚBLICA DOMINICANA,2015,90% - 100%,10,0.0,0
REPÚBLICA DOMINICANA,2016,Top 10%,1,1.0,1
REPÚBLICA DOMINICANA,2016,10% - 20%,2,1.0,1
REPÚBLICA DOMINICANA,2016,20% - 30%,3,0.0,0
REPÚBLICA DOMINICANA,2016,30% - 40%,4,0.0,0
REPÚBLICA DOMINICANA,2016,40% - 50%,5,0.0,0
REPÚBLICA DOMINICANA,2016,50% - 60%,6,0.0,0
REPÚBLICA DOMINICANA,2016,60% - 70%,7,0.0,0
REPÚBLICA DOMINICANA,2016,70% - 80%,8,0.0,0
REPÚBLICA DOMINICANA,2016,80% - 90%,9,0.0,0
REPÚBLICA DOMINICANA,2016,90% - 100%,10,0.0,0
REPÚBLICA DOMINICANA,2017,Top 10%,1,12.0,1
REPÚBLICA DOMINICANA,2017,10% - 20%,2,4.0,1
REPÚBLICA DOMINICANA,2017,20% - 30%,3,4.0,1
REPÚBLICA DOMINICANA,2017,30% - 40%,4,1.0,1
REPÚBLICA DOMINICANA,2017,40% - 50%,5,0.0,0
REPÚBLICA DOMINICANA,2017,50% - 60%,6,0.0,0
REPÚBLICA DOMINICANA,2017,60% - 70%,7,0.0,0
REPÚBLICA DOMINICANA,2017,70% - 80%,8,0.0,0
REPÚBLICA DOMINICANA,2017,80% - 90%,9,0.0,0
REPÚBLICA DOMINICANA,2017,90% - 100%,10,0.0,0
REPÚBLICA DOMINICANA,2018,Top 10%,1,1.0,1
REPÚBLICA DOMINICANA,2018,10% - 20%,2,1.0,1
REPÚBLICA DOMINICANA,2018,20% - 30%,3,1.0,1
REPÚBLICA DOMINICANA,2018,30% - 40%,4,0.0,0
REPÚBLICA DOMINICANA,2018,40% - 50%,5,0.0,0
REPÚBLICA DOMINICANA,2018,50% - 60%,6,0.0,0
REPÚBLICA DOMINICANA,2018,60% - 70%,7,0.0,0
REPÚBLICA DOMINICANA,2018,70% - 80%,8,0.0,0
REPÚBLICA DOMINICANA,2018,80% - 90%,9,0.0,0
REPÚBLICA DOMINICANA,2018,90% - 100%,10,0.0,0
REPÚBLICA DOMINICANA,2019,Top 10%,1,2.0,1
REPÚBLICA DOMINICANA,2019,10% - 20%,2,1.0,1
REPÚBLICA DOMINICANA,2019,20% - 30%,3,1.0,1
REPÚBLICA DOMINICANA,2019,30% - 40%,4,0.0,0
REPÚBLICA DOMINICANA,2019,40% - 50%,5,0.0,0
REPÚBLICA DOMINICANA,2019,50% - 60%,6,0.0,0
REPÚBLICA DOMINICANA,2019,60% - 70%,7,0.0,0
REPÚBLICA DOMINICANA,2019,70% - 80%,8,0.0,0
REPÚBLICA DOMINICANA,2019,80% - 90%,9,0.0,0
REPÚBLICA DOMINICANA,2019,90% - 100%,10,0.0,0
REPÚBLICA DOMINICANA,2020,Top 10%,1,4.0,1
REPÚBLICA DOMINICANA,2020,10% - 20%,2,1.0,1
REPÚBLICA DOMINICANA,2020,20% - 30%,3,0.0,0
REPÚBLICA DOMINICANA,2020,30% - 40%,4,0.0,0
REPÚBLICA DOMINICANA,2020,40% - 50%,5,0.0,0
REPÚBLICA DOMINICANA,2020,50% - 60%,6,0.0,0
REPÚBLICA DOMINICANA,2020,60% - 70%,7,0.0,0
REPÚBLICA DOMINICANA,2020,70% - 80%,8,0.0,0
REPÚBLICA DOMINICANA,2020,80% - 90%,9,0.0,0
REPÚBLICA DOMINICANA,2020,90% - 100%,10,0.0,0
REPÚBLICA DOMINICANA,2021,Top 10%,1,2.0,1
REPÚBLICA DOMINICANA,2021,10% - 20%,2,1.0,1
REPÚBLICA DOMINICANA,2021,20% - 30%,3,1.0,1
REPÚBLICA DOMINICANA,2021,30% - 40%,4,1.0,1
REPÚBLICA DOMINICANA,2021,40% - 50%,5,0.0,0
REPÚBLICA DOMINICANA,2021,50% - 60%,6,0.0,0
REPÚBLICA DOMINICANA,2021,60% - 70%,7,0.0,0
REPÚBLICA DOMINICANA,2021,70% - 80%,8,0.0,0
REPÚBLICA DOMINICANA,2021,80% - 90%,9,0.0,0
REPÚBLICA DOMINICANA,2021,90% - 100%,10,0.0,0
REPÚBLICA DOMINICANA,2022,Top 10%,1,4.0,1
REPÚBLICA DOMINICANA,2022,10% - 20%,2,2.0,1
REPÚBLICA DOMINICANA,2022,20% - 30%,3,2.0,1
REPÚBLICA DOMINICANA,2022,30% - 40%,4,2.0,1
REPÚBLICA DOMINICANA,2022,40% - 50%,5,1.0,1
REPÚBLICA DOMINICANA,2022,50% - 60%,6,0.0,0
REPÚBLICA DOMINICANA,2022,60% - 70%,7,0.0,0
REPÚBLICA DOMINICANA,2022,70% - 80%,8,0.0,0
REPÚBLICA DOMINICANA,2022,80% - 90%,9,0.0,0
REPÚBLICA DOMINICANA,2022,90% - 100%,10,0.0,0
REPÚBLICA DOMINICANA,2023,Top 10%,1,9.0,1
REPÚBLICA DOMINICANA,2023,10% - 20%,2,2.0,1
REPÚBLICA DOMINICANA,2023,20% - 30%,3,1.0,1
REPÚBLICA DOMINICANA,2023,30% - 40%,4,1.0,1
REPÚBLICA DOMINICANA,2023,40% - 50%,5,0.0,0
REPÚBLICA DOMINICANA,2023,50% - 60%,6,0.0,0
REPÚBLICA DOMINICANA,2023,60% - 70%,7,0.0,0
REPÚBLICA DOMINICANA,2023,70% - 80%,8,0.0,0
REPÚBLICA DOMINICANA,2023,80% - 90%,9,0.0,0
REPÚBLICA DOMINICANA,2023,90% - 100%,10,0.0,0
REPÚBLICA DOMINICANA,2024,Top 10%,1,5.0,1
REPÚBLICA DOMINICANA,2024,10% - 20%,2,2.0,1
REPÚBLICA DOMINICANA,2024,20% - 30%,3,1.0,1
REPÚBLICA DOMINICANA,2024,30% - 40%,4,1.0,1
REPÚBLICA DOMINICANA,2024,40% - 50%,5,1.0,1
REPÚBLICA DOMINICANA,2024,50% - 60%,6,1.0,1
REPÚBLICA DOMINICANA,2024,60% - 70%,7,0.0,0
REPÚBLICA DOMINICANA,2024,70% - 80%,8,0.0,0
REPÚBLICA DOMINICANA,2024,80% - 90%,9,0.0,0
REPÚBLICA DOMINICANA,2024,90% - 100%,10,0.0,0
REPÚBLICA DOMINICANA,TODOS,Top 10%,1,12.0,3
REPÚBLICA DOMINICANA,TODOS,10% - 20%,2,6.67,3
REPÚBLICA DOMINICANA,TODOS,20% - 30%,3,5.0,3
REPÚBLICA DOMINICANA,TODOS,30% - 40%,4,4.33,3
REPÚBLICA DOMINICANA,TODOS,40% - 50%,5,2.67,3
REPÚBLICA DOMINICANA,TODOS,50% - 60%,6,2.0,2
REPÚBLICA DOMINICANA,TODOS,60% - 70%,7,1.0,2
REPÚBLICA DOMINICANA,TODOS,70% - 80%,8,1.0,2
REPÚBLICA DOMINICANA,TODOS,80% - 90%,9,1.0,2
REPÚBLICA DOMINICANA,TODOS,90% - 100%,10,1.0,2
TODOS,2010,Top 10%,1,67.08,26
TODOS,2010,10% - 20%,2,12.96,26
TODOS,2010,20% - 30%,3,6.27,26
TODOS,2010,30% - 40%,4,4.08,26
TODOS,2010,40% - 50%,5,2.5,26
TODOS,2010,50% - 60%,6,1.92,26
TODOS,2010,60% - 70%,7,1.0,26
TODOS,2010,70% - 80%,8,1.0,25
TODOS,2010,80% - 90%,9,1.0,25
TODOS,2010,90% - 100%,10,1.0,25
TODOS,2011,Top 10%,1,60.12,50
TODOS,2011,10% - 20%,2,10.5,50
TODOS,2011,20% - 30%,3,4.88,50
TODOS,2011,30% - 40%,4,3.02,50
TODOS,2011,40% - 50%,5,2.0,50
TODOS,2011,50% - 60%,6,1.66,50
TODOS,2011,60% - 70%,7,1.0,50
TODOS,2011,70% - 80%,8,1.0,50
TODOS,2011,80% - 90%,9,1.0,50
TODOS,2011,90% - 100%,10,1.0,49
TODOS,2012,Top 10%,1,93.66,32
TODOS,2012,10% - 20%,2,16.22,32
TODOS,2012,20% - 30%,3,7.78,32
TODOS,2012,30% - 40%,4,4.81,32
TODOS,2012,40% - 50%,5,2.88,32
TODOS,2012,50% - 60%,6,2.0,32
TODOS,2012,60% - 70%,7,1.06,32
TODOS,2012,70% - 80%,8,1.0,32
TODOS,2012,80% - 90%,9,1.0,31
TODOS,2012,90% - 100%,10,1.0,31
TODOS,2013,Top 10%,1,105.42,45
TODOS,2013,10% - 20%,2,19.47,45
TODOS,2013,20% - 30%,3,9.51,45
TODOS,2013,30% - 40%,4,5.04,45
TODOS,2013,40% - 50%,5,3.24,45
TODOS,2013,50% - 60%,6,2.11,45
TODOS,2013,60% - 70%,7,1.25,44
TODOS,2013,70% - 80%,8,1.0,44
TODOS,2013,80% - 90%,9,1.0,44
TODOS,2013,90% - 100%,10,1.0,44
TODOS,2014,Top 10%,1,68.49,105
TODOS,2014,10% - 20%,2,11.57,105
TODOS,2014,20% - 30%,3,6.31,105
TODOS,2014,30% - 40%,4,4.27,105
TODOS,2014,40% - 50%,5,2.76,105
TODOS,2014,50% - 60%,6,2.0,105
TODOS,2014,60% - 70%,7,1.37,105
TODOS,2014,70% - 80%,8,1.0,105
TODOS,2014,80% - 90%,9,1.0,104
TODOS,2014,90% - 100%,10,1.0,104
TODOS,2015,Top 10%,1,54.21,111
TODOS,2015,10% - 20%,2,10.94,111
TODOS,2015,20% - 30%,3,6.24,110
TODOS,2015,30% - 40%,4,4.29,110
TODOS,2015,40% - 50%,5,3.07,110
TODOS,2015,50% - 60%,6,2.05,110
TODOS,2015,60% - 70%,7,1.62,110
TODOS,2015,70% - 80%,8,1.0,110
TODOS,2015,80% - 90%,9,1.0,110
TODOS,2015,90% - 100%,10,1.0,110
TODOS,2016,Top 10%,1,81.96,53
TODOS,2016,10% - 20%,2,9.55,53
TODOS,2016,20% - 30%,3,5.28,53
TODOS,2016,30% - 40%,4,3.3,53
TODOS,2016,40% - 50%,5,2.23,53
TODOS,2016,50% - 60%,6,1.58,53
TODOS,2016,60% - 70%,7,1.0,53
TODOS,2016,70% - 80%,8,1.0,53
TODOS,2016,80% - 90%,9,1.0,52
TODOS,2016,90% - 100%,10,1.0,52
TODOS,2017,Top 10%,1,98.18,56
TODOS,2017,10% - 20%,2,12.51,55
TODOS,2017,20% - 30%,3,5.75,55
TODOS,2017,30% - 40%,4,3.64,55
TODOS,2017,40% - 50%,5,2.38,55
TODOS,2017,50% - 60%,6,1.98,55
TODOS,2017,60% - 70%,7,1.0,55
TODOS,2017,70% - 80%,8,1.0,55
TODOS,2017,80% - 90%,9,1.0,55
TODOS,2017,90% - 100%,10,1.0,55
TODOS,2018,Top 10%,1,83.71,55
TODOS,2018,10% - 20%,2,10.2,55
TODOS,2018,20% - 30%,3,4.89,54
TODOS,2018,30% - 40%,4,3.31,54
TODOS,2018,40% - 50%,5,2.0,54
TODOS,2018,50% - 60%,6,1.78,54
TODOS,2018,60% - 70%,7,1.0,54
TODOS,2018,70% - 80%,8,1.0,54
TODOS,2018,80% - 90%,9,1.0,54
TODOS,2018,90% - 100%,10,1.0,54
TODOS,2019,Top 10%,1,95.28,58
TODOS,2019,10% - 20%,2,10.95,58
TODOS,2019,20% - 30%,3,5.38,58
TODOS,2019,30% - 40%,4,3.38,58
TODOS,2019,40% - 50%,5,2.33,58
TODOS,2019,50% - 60%,6,1.93,58
TODOS,2019,60% - 70%,7,1.0,58
TODOS,2019,70% - 80%,8,1.0,57
TODOS,2019,80% - 90%,9,1.0,57
TODOS,2019,90% - 100%,10,1.0,57
TODOS,2020,Top 10%,1,69.78,40
TODOS,2020,10% - 20%,2,9.32,40
TODOS,2020,20% - 30%,3,4.42,40
TODOS,2020,30% - 40%,4,2.85,40
TODOS,2020,40% - 50%,5,2.0,39
TODOS,2020,50% - 60%,6,1.74,39
TODOS,2020,60% - 70%,7,1.0,39
TODOS,2020,70% - 80%,8,1.0,39
TODOS,2020,80% - 90%,9,1.0,39
TODOS,2020,90% - 100%,10,1.0,39
TODOS,2021,Top 10%,1,98.2,40
TODOS,2021,10% - 20%,2,12.1,40
TODOS,2021,20% - 30%,3,5.15,40
TODOS,2021,30% - 40%,4,2.82,40
TODOS,2021,40% - 50%,5,2.0,40
TODOS,2021,50% - 60%,6,1.7,40
TODOS,2021,60% - 70%,7,1.0,40
TODOS,2021,70% - 80%,8,1.0,40
TODOS,2021,80% - 90%,9,1.0,40
TODOS,2021,90% - 100%,10,1.0,40
TODOS,2022,Top 10%,1,153.82,38
TODOS,2022,10% - 20%,2,13.24,38
TODOS,2022,20% - 30%,3,5.53,38
TODOS,2022,30% - 40%,4,3.45,38
TODOS,2022,40% - 50%,5,2.21,38
TODOS,2022,50% - 60%,6,2.0,38
TODOS,2022,60% - 70%,7,1.11,38
TODOS,2022,70% - 80%,8,1.0,38
TODOS,2022,80% - 90%,9,1.0,38
TODOS,2022,90% - 100%,10,1.0,38
TODOS,2023,Top 10%,1,117.59,41
TODOS,2023,10% - 20%,2,14.78,41
TODOS,2023,20% - 30%,3,6.8,40
TODOS,2023,30% - 40%,4,3.85,40
TODOS,2023,40% - 50%,5,2.52,40
TODOS,2023,50% - 60%,6,2.0,40
TODOS,2023,60% - 70%,7,1.12,40
TODOS,2023,70% - 80%,8,1.0,40
TODOS,2023,80% - 90%,9,1.0,40
TODOS,2023,90% - 100%,10,1.0,40
TODOS,2024,Top 10%,1,119.76,41
TODOS,2024,10% - 20%,2,14.15,41
TODOS,2024,20% - 30%,3,6.22,41
TODOS,2024,30% - 40%,4,3.51,41
TODOS,2024,40% - 50%,5,2.2,41
TODOS,2024,50% - 60%,6,2.0,41
TODOS,2024,60% - 70%,7,1.02,41
TODOS,2024,70% - 80%,8,1.0,40
TODOS,2024,80% - 90%,9,1.0,40
TODOS,2024,90% - 100%,10,1.0,40
TODOS,TODOS,Top 10%,1,230.57,332
TODOS,TODOS,10% - 20%,2,20.45,332
TODOS,TODOS,20% - 30%,3,9.58,332
TODOS,TODOS,30% - 40%,4,5.68,332
TODOS,TODOS,40% - 50%,5,3.56,332
TODOS,TODOS,50% - 60%,6,2.38,331
TODOS,TODOS,60% - 70%,7,1.88,331
TODOS,TODOS,70% - 80%,8,1.0,331
TODOS,TODOS,80% - 90%,9,1.0,331
TODOS,TODOS,90% - 100%,10,1.0,331
URUGUAY,2010,Top 10%,1,6.0,1
URUGUAY,2010,10% - 20%,2,4.0,1
URUGUAY,2010,20% - 30%,3,3.0,1
URUGUAY,2010,30% - 40%,4,3.0,1
URUGUAY,2010,40% - 50%,5,1.0,1
URUGUAY,2010,50% - 60%,6,1.0,1
URUGUAY,2010,60% - 70%,7,1.0,1
URUGUAY,2010,70% - 80%,8,1.0,1
URUGUAY,2010,80% - 90%,9,1.0,1
URUGUAY,2010,90% - 100%,10,1.0,1
URUGUAY,2011,Top 10%,1,23.0,1
URUGUAY,2011,10% - 20%,2,3.0,1
URUGUAY,2011,20% - 30%,3,2.0,1
URUGUAY,2011,30% - 40%,4,2.0,1
URUGUAY,2011,40% - 50%,5,2.0,1
URUGUAY,2011,50% - 60%,6,1.0,1
URUGUAY,2011,60% - 70%,7,1.0,1
URUGUAY,2011,70% - 80%,8,1.0,1
URUGUAY,2011,80% - 90%,9,1.0,1
URUGUAY,2011,90% - 100%,10,0.0,0
URUGUAY,2012,Top 10%,1,39.0,1
URUGUAY,2012,10% - 20%,2,8.0,1
URUGUAY,2012,20% - 30%,3,5.0,1
URUGUAY,2012,30% - 40%,4,3.0,1
URUGUAY,2012,40% - 50%,5,2.0,1
URUGUAY,2012,50% - 60%,6,2.0,1
URUGUAY,2012,60% - 70%,7,1.0,1
URUGUAY,2012,70% - 80%,8,1.0,1
URUGUAY,2012,80% - 90%,9,1.0,1
URUGUAY,2012,90% - 100%,10,1.0,1
URUGUAY,2013,Top 10%,1,14.0,1
URUGUAY,2013,10% - 20%,2,4.0,1
URUGUAY,2013,20% - 30%,3,2.0,1
URUGUAY,2013,30% - 40%,4,1.0,1
URUGUAY,2013,40% - 50%,5,1.0,1
URUGUAY,2013,50% - 60%,6,1.0,1
URUGUAY,2013,60% - 70%,7,1.0,1
URUGUAY,2013,70% - 80%,8,1.0,1
URUGUAY,2013,80% - 90%,9,1.0,1
URUGUAY,2013,90% - 100%,10,0.0,0
URUGUAY,2014,Top 10%,1,41.5,2
URUGUAY,2014,10% - 20%,2,12.0,1
URUGUAY,2014,20% - 30%,3,3.0,1
URUGUAY,2014,30% - 40%,4,2.0,1
URUGUAY,2014,40% - 50%,5,2.0,1
URUGUAY,2014,50% - 60%,6,1.0,1
URUGUAY,2014,60% - 70%,7,1.0,1
URUGUAY,2014,70% - 80%,8,1.0,1
URUGUAY,2014,80% - 90%,9,1.0,1
URUGUAY,2014,90% - 100%,10,1.0,1
URUGUAY,2015,Top 10%,1,49.0,1
URUGUAY,2015,10% - 20%,2,16.0,1
URUGUAY,2015,20% - 30%,3,4.0,1
URUGUAY,2015,30% - 40%,4,3.0,1
URUGUAY,2015,40% - 50%,5,1.0,1
URUGUAY,2015,50% - 60%,6,1.0,1
URUGUAY,2015,60% - 70%,7,1.0,1
URUGUAY,2015,70% - 80%,8,0.0,0
URUGUAY,2015,80% - 90%,9,0.0,0
URUGUAY,2015,90% - 100%,10,0.0,0
URUGUAY,2016,Top 10%,1,87.0,1
URUGUAY,2016,10% - 20%,2,9.0,1
URUGUAY,2016,20% - 30%,3,7.0,1
URUGUAY,2016,30% - 40%,4,1.0,1
URUGUAY,2016,40% - 50%,5,1.0,1
URUGUAY,2016,50% - 60%,6,1.0,1
URUGUAY,2016,60% - 70%,7,1.0,1
URUGUAY,2016,70% - 80%,8,1.0,1
URUGUAY,2016,80% - 90%,9,1.0,1
URUGUAY,2016,90% - 100%,10,0.0,0
URUGUAY,2017,Top 10%,1,90.5,2
URUGUAY,2017,10% - 20%,2,2.0,1
URUGUAY,2017,20% - 30%,3,2.0,1
URUGUAY,2017,30% - 40%,4,1.0,1
URUGUAY,2017,40% - 50%,5,1.0,1
URUGUAY,2017,50% - 60%,6,1.0,1
URUGUAY,2017,60% - 70%,7,1.0,1
URUGUAY,2017,70% - 80%,8,1.0,1
URUGUAY,2017,80% - 90%,9,1.0,1
URUGUAY,2017,90% - 100%,10,1.0,1
URUGUAY,2018,Top 10%,1,78.0,1
URUGUAY,2018,10% - 20%,2,54.0,1
URUGUAY,2018,20% - 30%,3,10.0,1
URUGUAY,2018,30% - 40%,4,8.0,1
URUGUAY,2018,40% - 50%,5,2.0,1
URUGUAY,2018,50% - 60%,6,2.0,1
URUGUAY,2018,60% - 70%,7,1.0,1
URUGUAY,2018,70% - 80%,8,1.0,1
URUGUAY,2018,80% - 90%,9,0.0,0
URUGUAY,2018,90% - 100%,10,0.0,0
URUGUAY,2019,Top 10%,1,19.0,1
URUGUAY,2019,10% - 20%,2,3.0,1
URUGUAY,2019,20% - 30%,3,2.0,1
URUGUAY,2019,30% - 40%,4,2.0,1
URUGUAY,2019,40% - 50%,5,1.0,1
URUGUAY,2019,50% - 60%,6,1.0,1
URUGUAY,2019,60% - 70%,7,1.0,1
URUGUAY,2019,70% - 80%,8,1.0,1
URUGUAY,2019,80% - 90%,9,0.0,0
URUGUAY,2019,90% - 100%,10,0.0,0
URUGUAY,2020,Top 10%,1,23.0,2
URUGUAY,2020,10% - 20%,2,2.0,1
URUGUAY,2020,20% - 30%,3,2.0,1
URUGUAY,2020,30% - 40%,4,2.0,1
URUGUAY,2020,40% - 50%,5,2.0,1
URUGUAY,2020,50% - 60%,6,1.0,1
URUGUAY,2020,60% - 70%,7,1.0,1
URUGUAY,2020,70% - 80%,8,1.0,1
URUGUAY,2020,80% - 90%,9,1.0,1
URUGUAY,2020,90% - 100%,10,1.0,1
URUGUAY,2021,Top 10%,1,35.0,1
URUGUAY,2021,10% - 20%,2,11.0,1
URUGUAY,2021,20% - 30%,3,2.0,1
URUGUAY,2021,30% - 40%,4,1.0,1
URUGUAY,2021,40% - 50%,5,1.0,1
URUGUAY,2021,50% - 60%,6,1.0,1
URUGUAY,2021,60% - 70%,7,1.0,1
URUGUAY,2021,70% - 80%,8,1.0,1
URUGUAY,2021,80% - 90%,9,1.0,1
URUGUAY,2021,90% - 100%,10,0.0,0
URUGUAY,2022,Top 10%,1,94.0,1
URUGUAY,2022,10% - 20%,2,9.0,1
URUGUAY,2022,20% - 30%,3,7.0,1
URUGUAY,2022,30% - 40%,4,2.0,1
URUGUAY,2022,40% - 50%,5,1.0,1
URUGUAY,2022,50% - 60%,6,1.0,1
URUGUAY,2022,60% - 70%,7,1.0,1
URUGUAY,2022,70% - 80%,8,1.0,1
URUGUAY,2022,80% - 90%,9,1.0,1
URUGUAY,2022,90% - 100%,10,0.0,0
URUGUAY,2023,Top 10%,1,119.0,1
URUGUAY,2023,10% - 20%,2,20.0,1
URUGUAY,2023,20% - 30%,3,10.0,1
URUGUAY,2023,30% - 40%,4,3.0,1
URUGUAY,2023,40% - 50%,5,1.0,1
URUGUAY,2023,50% - 60%,6,1.0,1
URUGUAY,2023,60% - 70%,7,1.0,1
URUGUAY,2023,70% - 80%,8,1.0,1
URUGUAY,2023,80% - 90%,9,0.0,0
URUGUAY,2023,90% - 100%,10,0.0,0
URUGUAY,2024,Top 10%,1,121.0,2
URUGUAY,2024,10% - 20%,2,6.0,1
URUGUAY,2024,20% - 30%,3,3.0,1
URUGUAY,2024,30% - 40%,4,2.0,1
URUGUAY,2024,40% - 50%,5,2.0,1
URUGUAY,2024,50% - 60%,6,2.0,1
URUGUAY,2024,60% - 70%,7,2.0,1
URUGUAY,2024,70% - 80%,8,2.0,1
URUGUAY,2024,80% - 90%,9,1.0,1
URUGUAY,2024,90% - 100%,10,1.0,1
URUGUAY,TODOS,Top 10%,1,252.0,5
URUGUAY,TODOS,10% - 20%,2,17.2,5
URUGUAY,TODOS,20% - 30%,3,8.5,4
URUGUAY,TODOS,30% - 40%,4,7.0,4
URUGUAY,TODOS,40% - 50%,5,4.75,4
URUGUAY,TODOS,50% - 60%,6,3.0,4
URUGUAY,TODOS,60% - 70%,7,2.75,4
URUGUAY,TODOS,70% - 80%,8,1.75,4
URUGUAY,TODOS,80% - 90%,9,1.0,4
URUGUAY,TODOS,90% - 100%,10,1.0,4
VENEZUELA,2010,Top 10%,1,62.0,1
VENEZUELA,2010,10% - 20%,2,7.0,1
VENEZUELA,2010,20% - 30%,3,7.0,1
VENEZUELA,2010,30% - 40%,4,2.0,1
VENEZUELA,2010,40% - 50%,5,2.0,1
VENEZUELA,2010,50% - 60%,6,0.0,0
VENEZUELA,2010,60% - 70%,7,0.0,0
VENEZUELA,2010,70% - 80%,8,0.0,0
VENEZUELA,2010,80% - 90%,9,0.0,0
VENEZUELA,2010,90% - 100%,10,0.0,0
VENEZUELA,2011,Top 10%,1,8.0,1
VENEZUELA,2011,10% - 20%,2,3.0,1
VENEZUELA,2011,20% - 30%,3,2.0,1
VENEZUELA,2011,30% - 40%,4,0.0,0
VENEZUELA,2011,40% - 50%,5,0.0,0
VENEZUELA,2011,50% - 60%,6,0.0,0
VENEZUELA,2011,60% - 70%,7,0.0,0
VENEZUELA,2011,70% - 80%,8,0.0,0
VENEZUELA,2011,80% - 90%,9,0.0,0
VENEZUELA,2011,90% - 100%,10,0.0,0
VENEZUELA,2012,Top 10%,1,2.0,1
VENEZUELA,2012,10% - 20%,2,1.0,1
VENEZUELA,2012,20% - 30%,3,1.0,1
VENEZUELA,2012,30% - 40%,4,1.0,1
VENEZUELA,2012,40% - 50%,5,1.0,1
VENEZUELA,2012,50% - 60%,6,0.0,0
VENEZUELA,2012,60% - 70%,7,0.0,0
VENEZUELA,2012,70% - 80%,8,0.0,0
VENEZUELA,2012,80% - 90%,9,0.0,0
VENEZUELA,2012,90% - 100%,10,0.0,0
VENEZUELA,2013,Top 10%,1,2.0,1
VENEZUELA,2013,10% - 20%,2,1.0,1
VENEZUELA,2013,20% - 30%,3,1.0,1
VENEZUELA,2013,30% - 40%,4,1.0,1
VENEZUELA,2013,40% - 50%,5,0.0,0
VENEZUELA,2013,50% - 60%,6,0.0,0
VENEZUELA,2013,60% - 70%,7,0.0,0
VENEZUELA,2013,70% - 80%,8,0.0,0
VENEZUELA,2013,80% - 90%,9,0.0,0
VENEZUELA,2013,90% - 100%,10,0.0,0
VENEZUELA,2014,Top 10%,1,10.0,1
VENEZUELA,2014,10% - 20%,2,4.0,1
VENEZUELA,2014,20% - 30%,3,1.0,1
VENEZUELA,2014,30% - 40%,4,1.0,1
VENEZUELA,2014,40% - 50%,5,1.0,1
VENEZUELA,2014,50% - 60%,6,1.0,1
VENEZUELA,2014,60% - 70%,7,0.0,0
VENEZUELA,2014,70% - 80%,8,0.0,0
VENEZUELA,2014,80% - 90%,9,0.0,0
VENEZUELA,2014,90% - 100%,10,0.0,0
VENEZUELA,2015,Top 10%,1,12.0,1
VENEZUELA,2015,10% - 20%,2,1.0,1
VENEZUELA,2015,20% - 30%,3,1.0,1
VENEZUELA,2015,30% - 40%,4,0.0,0
VENEZUELA,2015,40% - 50%,5,0.0,0
VENEZUELA,2015,50% - 60%,6,0.0,0
VENEZUELA,2015,60% - 70%,7,0.0,0
